link,headline,category,short_description,authors,date
https://www.huffpost.com/entry/beach-summer-2020-coronavirus_l_5ee6ce7fc5b6003954d4eae4,What You Should Know About Going To The Beach This Summer,TRAVEL,Experts share their guidance for visiting beaches amid the coronavirus pandemic.,Caroline Bologna,2020-06-23
https://www.huffingtonpost.com/entry/facebook-mark-zuckerberg-apology-reporter-interview_us_5ac53e06e4b0aacd15b80dc4,The Facebook Apology Tour Continues,BUSINESS,Mark Zuckerberg spoke with reporters on topics including trust in the site and trust in his own leadership.,Ryan Grenoble,2018-04-05
https://www.huffpost.com/entry/nba-postpones-games-coronavirus_n_61bf9748e4b0bcd2194073a6,NBA Postpones 5 More Games In Response To Rising COVID Cases,SPORTS,At least 68 players have been ruled out to play because of Health and Safety Protocols related to the coronavirus.,,2021-12-19
https://www.huffpost.com/entry/healthy-relationship-social-media_l_5f3a9f7dc5b6e054c3fcf10e,Is It Possible To Have A Healthy Relationship With Social Media?,WELLNESS,The rise of digital detoxes shows just how damaging our social media habits can be for our well-being. What can we do about it?,Adam Bloodworth,2020-08-17
https://www.huffpost.com/entry/what-not-to-say-trauma-survivor_l_60661051c5b67e90cd1723a6,What NOT To Say When Someone Shares Their Trauma With You,WELLNESS,Therapists share the comments to avoid and offer some simple but supportive responses to try instead.,Kelsey Borresen,2021-04-13
https://www.huffpost.com/entry/covid-vaccine-questions_l_5fcc3574c5b6787f2a9884f6,What Are Your COVID-19 Vaccine Questions? Ask Our Experts,WELLNESS,What do the new coronavirus vaccinations mean for your heath and safety? Our experts will answer your questions about this next stage of the pandemic.,Sarah Bourassa,2020-12-08
https://www.huffingtonpost.com/entry/ice-rinks-around-the-world_us_5a21cc2fe4b05072e8b5692d,6 Enchanting Ice Rinks Around The World,TRAVEL,"2. Amsterdam, Netherlands Travelers visiting the Dutch capital should not miss the unique ice skating rink on Amsterdam’s","Booking.com, ContributorA HuffPost Brand Forum partner; the global leader in connectin...",2017-12-06
https://www.huffpost.com/entry/tokyo-olympics-raven-saunders-shot-put-mask_n_610518dee4b0f9b5a233bd46,U.S. Olympic Shot Putter’s Supervillain Face Mask Is No Joke,SPORTS,Raven Saunders is wearing one attention-grabbing garment in Tokyo.,Lee Moran,2021-07-31
https://www.huffingtonpost.com/entry/caves-you-can-actually-sleep-in_us_5ac3d929e4b093a1eb1fd766,18 Magnificent Caves You Can Actually Sleep In,TRAVEL,Getaways worth caving for.,Brittany Nims,2018-04-04
https://www.huffpost.com/entry/what-not-to-say-racial-trauma_l_5efdf5b2c5b612083c588e95,What Not To Say To Someone Who Has Experienced Racial Trauma,WELLNESS,What white people and other allies do in conversations about the mental health effects of racism matters.,Jenna Birch,2020-07-03
https://www.huffingtonpost.com/entry/stunning-caribbean-vacation-rentals-with-infinity-pools_us_5a9eed6ae4b0e9381c12fc9f,15 Stunning Caribbean Vacation Rentals With Infinity Pools,TRAVEL,*Cue wanderlust*,Brittany Nims,2018-03-06
https://www.huffpost.com/entry/uncertainty-stress-how-to-cope_l_5ed0047cc5b6521c93a80e43,"Why Uncertainty Feels So Terrifying, And How To Cope With It",WELLNESS,The coronavirus pandemic has led to a lot of anxiety over what we can't control. These methods can help ease the stress.,De Elizabeth,2020-06-01
https://www.huffingtonpost.com/entry/uber-silences-women-sexual-assaults_us_5af5dfb5e4b0e57cd9f94ede,How Uber Silences Women After Sexual Assaults,BUSINESS,"Just by using the app, you click away your rights. Now some victims are fighting for change.",Emily Peck,2018-05-12
https://www.huffpost.com/entry/mitch-mcconnell-gop-senate-midterms_n_62ff545de4b071ea958ebfd3,Mitch McConnell Gives Downbeat Forecast On GOP Winning Senate,POLITICS,"The Senate GOP leader cited ""candidate quality"" as a factor in whether Republicans can win control in the November election.",Marita Vlachou,2022-08-19
https://www.huffpost.com/entry/baseball-players-union-joins-afl-cio_n_6318a30ee4b000d9884c1aca,Baseball Players Union Joins AFL-CIO In Show Of Solidarity With Other Workers,SPORTS,"The MLB Players Association will finally be a member of the AFL-CIO, affiliating with 57 other unions across industries.",Dave Jamieson,2022-09-07
https://www.huffpost.com/entry/infectious-disease-experts-frustrations-covid-19_l_5f3af560c5b670ab17aec42d,Infectious Disease Experts On What Frustrates Them Most During COVID-19,WELLNESS,Doctors and professors reveal what's troubling them at this stage of the coronavirus pandemic — from people ignoring face mask advice to testing delays.,Kelsey Borresen,2020-08-19
https://www.huffpost.com/entry/lebron-james-leaping-block_n_61bb4830e4b0297da61abc0a,LeBron James' Age-Defying Leap Makes Fans Jump For Joy,SPORTS,"The nearly 37-year-old superstar made a ""superhuman"" block in the Lakers' victory over the Mavericks.",Ron Dicker,2021-12-16
https://www.huffpost.com/entry/truth-social-donald-trump-trademark_n_6308560fe4b063d5e61a0d70,"Donald Trump's Truth Social Reportedly Faces Major Money, Trademark Woes",POLITICS,"A major vendor claims it was stiffed by Trump's social media operation, suggesting finances are in ""significant disarray,"" reported Fox Business.",Mary Papenfuss,2022-08-26
https://www.huffpost.com/entry/safe-way-road-trip-while-social-distancing_l_5ec425c8c5b6887922c35b84,The Safest Way To Take A Road Trip While Social Distancing,TRAVEL,Traveling near or far in your car during the coronavirus pandemic? Follow these precautions for a safer road trip.,Brittany Wong,2020-05-21
https://www.huffpost.com/entry/phil-mickelson-question-saudi-stooge_n_62a0c6aae4b06594c1c34347,Phil Mickelson Grilled On If He Cares About Being Seen As A 'Saudi Stooge',SPORTS,"One reporter asked the golf great if he was worried about being ""seen as a tool of sportswashing?""",David Moye,2022-06-08
https://www.huffingtonpost.com/entry/libertarian-political-movement-is-dead_us_5ace77a3e4b08337adc90d4e,The Libertarian Political Movement Is Dead,BUSINESS,American democracy doesn't look much better.,Zach Carter,2018-04-11
https://www.huffpost.com/entry/europe-britain-royals-biden_n_63276eabe4b046aa02406a13,Biden Says Queen's Death Left 'Giant Hole' For Royal Family,POLITICS,"U.S. President Joe Biden, in London for the funeral of Queen Elizabeth II, says his heart went out to the royal family, adding the queen’s death left a “giant hole.”.","Darlene Superville, AP",2022-09-18
https://www.huffpost.com/entry/why-tired-lately-moving-less-covid-19_l_5eb94bbdc5b670ec65ed2b22,"Why You Always Feel Tired, Even If You're Moving Less Than Ever",WELLNESS,"The coronavirus pandemic has us exercising and moving around less, yet we have no energy. What gives?",Taylor Trudon,2020-05-15
https://www.huffpost.com/entry/how-to-make-rainy-vacations-enjoyable_l_61f2070fe4b04f9a12b881c4,How To Salvage Your Vacation If It Rains Most Of The Time,TRAVEL,Travel experts share their advice for finding the bright side of gloomy vacation weather.,Caroline Bologna,2022-02-03
https://www.huffpost.com/entry/rachel-balkovec-new-york-yankees-coach_n_61de1320e4b0281cc4c853d6,NY Yankees Make Rachel Balkovec 1st Woman To Manage MLB Farm Team,SPORTS,The 34-year-old was promoted Tuesday by the New York Yankees to dugout boss of the Low A Tampa Tarpons.,,2022-01-11
https://www.huffpost.com/entry/starbucks-union-campaign-contract-fight_n_6259c871e4b066ecde1350f0,"For The Starbucks Union Campaign, A Bruising Contract Fight Is Just Beginning",BUSINESS,Recent statements by CEO Howard Schultz offer a glimpse of some of the hardball tactics that might lay ahead.,Dave Jamieson,2022-04-16
https://www.huffingtonpost.com/entry/steve-wozniak-quits-facebook_us_5acaf56ee4b09d0a119529bf,Apple Co-Founder Steve Wozniak Ditches Facebook After Data Scandal,BUSINESS,"""It's brought me more negatives than positives.""",Ed Mazza,2018-04-09
https://www.huffingtonpost.com/entry/trade-groups-china-tariffs_us_5aaf6548e4b0c33361b1ee68,45 U.S. Trade Groups Beg Trump: Don't Impose Tariffs On China,BUSINESS,The organizations say such tariffs would be “particularly harmful” to the U.S. economy and consumers.,"Pete Schroeder, Reuters",2018-03-19
https://www.huffingtonpost.com/entry/chilis-hit-data-breach-credit-debit-card-information-compromised_us_5af990d1e4b032b10bfcf61a,"Chili's Hit By Data Breach, Credit And Debit Card Information Compromised",BUSINESS,The breach is believed to have occurred between March and April.,Jenna Amatulli,2018-05-14
https://www.huffpost.com/entry/how-to-know-doctor-is-a-quack_l_5f285ec7c5b6a34284be2d44,How To Know If Your Own Doctor (Or A Doctor You Might See) Is A Quack,WELLNESS,"Read this to figure out if your physician has some sketchy beliefs not supported by science. Illness is caused by demon sex, for example.",Brittany Wong,2020-08-04
https://www.huffingtonpost.com/entry/best-hotels-in-the-us-2018_us_5a679d2ce4b0dc592a0d7bfc,"The 10 Best Hotels In The US In 2018, Revealed",TRAVEL,"BRB, booking a trip to San Antonio immediately ✈️",Brittany Nims,2018-01-23
https://www.huffingtonpost.com/entry/eurostar-to-start-offering-direct-trips-between-london-and-amsterdam_us_5a7dafade4b044b3821c95c3,Eurostar To Start Offering Direct Trips Between London And Amsterdam,TRAVEL,One-way fares along this route will start around $48.,Carol Kuruvilla,2018-02-09
https://www.huffingtonpost.com/entry/14-fun-long-weekend-trips-to-take-from-new-york-city_us_5b033412e4b0a046186ee57a,14 Trips To Take From New York City On A Long Weekend,TRAVEL,"Charming towns, relaxing beaches and top hiking destinations await.",Caroline Bologna,2018-05-23
https://www.huffpost.com/entry/collective-trauma-meaning_l_606cc3cfc5b6c70eccaa99cd,How Is Collective Trauma Different From Individual Trauma?,WELLNESS,Mental health experts explain the impact and unique challenges of collective trauma and ways to cope.,Caroline Bologna,2021-04-09
https://www.huffpost.com/entry/nbc-raven-saunders-twerking_n_61065ccbe4b0d3b5897e773a,"NBC Cuts Short Raven Saunders' Twerking Celebration, Viewers Say",SPORTS,The American won silver in the shot put and won over fans with her strength and style.,Ron Dicker,2021-08-01
https://www.huffpost.com/entry/josh-hawley-national-laughingstock_n_62dc9f81e4b0aad58d1b7c9b,Josh Hawley's Home State Newspaper Chides Him As 'Laughingstock',POLITICS,Hawley's been widely ridiculed since video showed him fleeing Capitol rioters not long after saluting them.,Mary Papenfuss,2022-07-24
https://www.huffpost.com/entry/gm-to-begin-laying-off-4000-salaried-workers_n_5c5642e4e4b00187b5517f17,"General Motors About To Begin Laying Off 4,200 Salaried Workers",BUSINESS,"When cuts were first announced last year President Trump called them ""disappointing.""",Mary Papenfuss,2019-02-03
https://www.huffpost.com/entry/zac-stacy-excuse-attack-kristin-evans_n_61b89f7ce4b0f7962d815a41,Zac Stacy Makes Jaw-Dropping Claim About Alleged Beating Of Ex-Girlfriend,SPORTS,"The apparent attack by the ex-NFL running back, who's out on bail, was captured on home surveillance video.",Ron Dicker,2021-12-14
https://www.huffpost.com/entry/nba-election-day-games_n_62fbd822e4b0a85a81969b0b,NBA Won't Host Election Day Games In Effort To Increase Voter Turnout,POLITICS,"For many Americans living in states with strict voter suppression laws, Election Day is their only chance to cast a ballot.",Lydia O'Connor,2022-08-16
https://www.huffpost.com/entry/mikaela-shiffrin-downhill-winter-olympics_n_620cb042e4b097efdfb97a06,Mikaela Shiffrin Sets Fastest Time In Downhill Training Session,SPORTS,The two-time U.S. Olympic champion skier so far has failed to win a medal at the Beijing Games.,"DANIELLA MATAR, AP",2022-02-16
https://www.huffpost.com/entry/face-masks-do-not-replace-social-distancing-why_l_5e970b37c5b65eae709d3fc7,"No, Face Masks Do Not Replace Social Distancing. Here's Why.",WELLNESS,Follow this expert advice when it comes to protection measures during the coronavirus pandemic.,Nicole Pajer,2020-04-16
https://www.huffpost.com/entry/damaging-food-comments-holidays_l_61b9512de4b0082cde837612,5 Damaging Food Comments We Say Too Often Around The Holidays,WELLNESS,These toxic phrases can make people feel unnecessary shame and suck the joy out of the season. Here’s what to say instead.,Ashley Broadwater,2021-12-17
https://www.huffpost.com/entry/columbus-teachers-union-on-strike_n_6303c25ce4b052615d73b2bd,Teachers In Ohio's Largest School District Go On Strike,POLITICS,Classes are scheduled to resume in just two days.,,2022-08-22
https://www.huffingtonpost.com/entry/family-road-trips-tips-tricks_us_5b06a2bce4b0784cd2b1f50a,"14 Ways To Make Family Road Trips Easier, From Parents Who've Been There",TRAVEL,Having waterproof covers on the seats is kind of brilliant.,Taylor Pittman,2018-05-24
https://www.huffpost.com/entry/mlb-lockout-opening-day-canceled_n_621e9a00e4b0ce76f632495d,MLB Cancels Opening Day As Labor Dispute Continues,SPORTS,Major League Baseball Commissioner Rob Manfred made the announcement after lockout talks collapsed ahead of management's deadline.,"Ronald Blum, AP",2022-03-01
https://www.huffingtonpost.com/entry/why-there-are-tiny-holes-at-the-bottom-of-windows-on-planes_us_5a904edfe4b0ee6416a2f988,Why There Are Tiny Holes At The Bottom Of Windows On Planes,TRAVEL,"If you’ve ever been on a plane, chances are, you’ve probably looked out your window, only to notice a tiny hole at the bottom",,2018-02-23
https://www.huffpost.com/entry/jack-morris-shohei-ohtani-racist_n_611c832ce4b0caf7ce2ada0a,Commentator Apologizes After Racist On-Air Joke About Japanese Baseball Player,SPORTS,Jack Morris appeared to make fun of an Asian accent as he discussed Angels all-star Shohei Ohtani.,Josephine Harvey,2021-08-18
https://www.huffpost.com/entry/kentucky-derby-medina-spirit_n_6213e2bbe4b03d0c802d67c2,Kentucky Derby Winner Medina Spirit Stripped Of Title Over Drug Test,SPORTS,Another horse was declared the winner of the race.,,2022-02-21
https://www.huffpost.com/entry/us-abortion-georgia_n_62d86965e4b000da23fb589e,Appeals Court Allows Georgia Abortion Law To Take Effect,POLITICS,The Georgia law bans most abortions once a “detectable human heartbeat” is present.,"KATE BRUMBACK and JEFF AMY, AP",2022-07-20
https://www.huffpost.com/entry/why-start-a-journal_l_5f32eab9c5b6960c066d5d96,Why You Should Start A Journal Right Now (And How To Stick With It),WELLNESS,"Journaling can help you deal with stress and anxiety, while also documenting life during the coronavirus pandemic.",Kelsey Borresen,2020-08-13
https://www.huffpost.com/entry/prescription-drug-medicare-part-d-cap_n_62ed95cde4b09fecea4e24d4,This Is The Most Underappreciated Part Of The Democratic Prescription Drug Bill,POLITICS,"Some Medicare recipients spend more than $10,000 a year on lifesaving medication. That could change.",Jonathan Cohn,2022-08-06
https://www.huffpost.com/entry/doctors-dismiss-patient-concerns_l_61f47183e4b02de5f519197b,4 Toxic Ways Doctors Dismiss Their Patients' Concerns,WELLNESS,"If you encounter one of these scenarios at an appointment, here's how to advocate for yourself.",Ashleigh Rae-Thomas,2022-01-31
https://www.huffpost.com/entry/johnson-johnson-baby-powder-subpoena-doj-sec_n_5c6e3c4ce4b0e37a1ed4d3a5,"Johnson & Johnson Subpoenaed By DOJ, SEC Over Baby Powder Safety Concerns",BUSINESS,The subpoenas are related to litigation involving alleged asbestos contamination in Johnson & Johnson's Baby Powder product line.,"Chris Kirkham, Reuters",2019-02-21
https://www.huffingtonpost.com/entry/destinations-for-family-friendly-travel_us_5a132173e4b010527d677f35,The Top 7 Destinations For A Family Vacation,TRAVEL,"4. Salento, Colombia Traditionally a coffee town, Salento is fast becoming one of South America’s top tourism destinations","Booking.com, ContributorA HuffPost Brand Forum partner; the global leader in connectin...",2017-11-27
https://www.huffpost.com/entry/palm-oil-child-labor-tied-to-girl-scout-cookies_n_5feb3a97c5b6e1ce833ca2d8,Child Labor In Palm Oil Industry Tied To Girl Scout Cookies,BUSINESS,"“I am dreaming one day I can go back to school,"" said a 10-year-old Indonesian girl who works at a palm oil plantation that helps produce the cookies and other Western brand items.","ROBIN McDOWELL and MARGIE MASON, AP",2020-12-29
https://www.huffpost.com/entry/indiana-mall-shooting-food-court_n_62d4af0be4b0116f21bd36e7,4 Killed After Gunman Opens Fire In Indiana Mall Food Court,POLITICS,Police said a man with a rifle opened fire in a food court and an armed civilian shot him. 2 others were injured.,"Associated Press, AP",2022-07-18
https://www.huffpost.com/entry/twitter-elon-musk-trial-october_n_62d7c115e4b000da23f9c7df,Twitter Lawyer Calls Elon Musk 'Committed Enemy' As Judge Sets October Trial,BUSINESS,Delaware Chancery Judge Kathaleen McCormick dealt the world's richest person a setback in ordering a speedy trial on his abandoned deal to buy Twitter.,Marita Vlachou,2022-07-20
https://www.huffpost.com/entry/alaska-airlines-cancels-flights-pilot-strike_n_62477517e4b0e44de9c20d16,Alaska Airlines Cancels Dozens Of Flights As Pilots Picket,BUSINESS,"More than 100 Alaska Airlines flights were canceled by the airline, including 66 in Seattle, 20 in Portland, Oregon, 10 in Los Angeles and seven in San Francisco.","Gillian Flaccus, AP",2022-04-01
https://www.huffingtonpost.com/entry/elizabeth-holmes-theranos-fraud-sec-charges_us_5aa94df4e4b0600b82ff5b35,Theranos Founder Elizabeth Holmes Charged With 'Massive Fraud' By SEC,BUSINESS,The biotech company Holmes started was once worth $9 billion.,Ryan Grenoble,2018-03-14
https://www.huffpost.com/entry/jared-kushner-chrissy-teigen-nasty-troll-ivanka-trump_n_630958dfe4b088f742346aa3,Jared Kushner Blasts 'Nasty Troll' Chrissy Teigen For Attacks On Ivanka,POLITICS,Who's nasty??,Mary Papenfuss,2022-08-27
https://www.huffingtonpost.com/entry/why-people-stay-where-celebrities-died_us_5a4bf057e4b06d1621bb5ede,Why People Like To Stay In Places Where Celebrities Have Died,TRAVEL,Inside the world of dark tourism.,Caroline Bologna,2018-01-17
https://www.huffpost.com/entry/mikhail-gorbachev-pizza-hut-ad_n_630e8d48e4b07744a2fb19f3,Mikhail Gorbachev's 1998 Pizza Hut Ad Resurfaces After His Death,POLITICS,The Soviet Union's last leader reportedly earned nearly $1 million even though he refused to eat the pizza on camera.,David Moye,2022-08-31
https://www.huffpost.com/entry/carlos-alcaraz-us-open-grand-slam-win_n_631e7452e4b027aa405cf51b,"Carlos Alcaraz Wins U.S. Open For 1st Slam Title, Top Ranking",SPORTS,Carlos Alcaraz defeated Casper Ruud in the U.S. Open final to earn his first Grand Slam at age 19 and become the youngest man to move up to No. 1 in the rankings.,"HOWARD FENDRICH, AP",2022-09-11
https://www.huffingtonpost.com/entry/trump-new-tariffs-china_us_5ac70306e4b0337ad1e63ff6,Trump Proposes Slapping $100 Billion In New Tariffs On Chinese Goods,BUSINESS,"The additional tariffs were being considered “in light of China’s unfair retaliation” against earlier U.S. trade actions, Trump said.","Steve Holland and David Lawder, Reuters",2018-04-06
https://www.huffpost.com/entry/lee-zeldin-election-fraud-accusations_n_62d3a3dce4b0ed8ba4901eb9,Trump-Supporting GOP Congressman Faces Election Fraud Accusations,POLITICS,"Rep. Lee Zeldin (R-N.Y.), who is running for governor in the fall, is accused of submitting photocopied signatures to get a line on the ballot.",Ben Blanchet,2022-07-17
https://www.huffpost.com/entry/where-to-buy-face-mask-filters-face-masks-with-filter-pockets_l_5ece801ac5b6092688f04895,Where To Find Face Mask Filters And Face Masks With Filter Pockets,WELLNESS,Experts say you should have a filter in your face mask if you can.,Ambar Pardilla,2020-05-27
https://www.huffpost.com/entry/steve-bannon-shock-troops-deconstructing-government-brick-by-brick_n_62df1131e4b0aad58d1e13ca,"Steve Bannon Calls On '4,000 Shock Troops' To 'Deconstruct' The Government 'Brick By Brick'",POLITICS,He's back with more  incendiary rhetoric against the nation just days after his contempt of Congress conviction.,Mary Papenfuss,2022-07-26
https://www.huffpost.com/entry/deshuan-watson-apologize-to-women-ive-impacted_n_62f6e154e4b0da517ef8ae9c,Cleveland Browns QB Deshaun Watson Apologizes ‘To All The Women I Have Impacted’,SPORTS,The QB has been accused by two dozen women of sexual misconduct during massage therapy sessions.,"Tom Withers, AP",2022-08-12
https://www.huffpost.com/entry/payless-shoesource-to-shutter-all-of-its-remaining-us-stores_n_5c68365de4b01757c36c0fd5,"Payless ShoeSource To Close All Remaining 2,100 Stores",BUSINESS,Expect liquidation sales as the stores wind down operations by spring.,,2019-02-16
https://www.huffpost.com/entry/tokyo-olympics-condoms-unboxing_n_610a75f2e4b0e882ab65579a,Diver Tom Daley Unboxing Condoms In The Olympic Village To Lil Nas X Is A Vibe,SPORTS,A video of the Olympic champion is going viral on TikTok.,Lee Moran,2021-08-04
https://www.huffingtonpost.com/entry/24-pets-died-flying-with-us-carriers-last-year-18-were-on-united-flights_us_5aa861e1e4b001c8bf14c85f,24 Pets Died Flying With U.S. Carriers Last Year. 18 Were On United.,TRAVEL,Department of Transportation data show that 18 pets died last year in United's cargo program.,Rebecca Shapiro,2018-03-14
https://www.huffpost.com/entry/kwaun-williams-buttception-49ers_n_6193dd44e4b0499c18bf4afa,San Francisco 49ers Player Makes Incredible 'Buttception',SPORTS,"Sadly, things ended on a bum note, as K'Waun Williams was called for pass interference for his cheeky play.",David Moye,2021-11-16
https://www.huffingtonpost.com/entry/carry-on-bags-that-attach-to-your-suitcase_us_5a99915de4b0479c0252110e,10 Practical Carry-On Bags That Attach To Your Suitcase,TRAVEL,"Look for carry-on bags with ""trolley sleeves"" or ""pass-through pockets.""",Brittany Nims,2018-03-02
https://www.huffpost.com/entry/stocks-dive-truth-social-spac-merger-digital-world_n_630d93f0e4b0dc23bbeb4140,Stocks Dive For Truth Social SPAC Amid Merger Delay,POLITICS,It's one thing after another for Donald Trump's problem-plagued Truth Social.,Mary Papenfuss,2022-08-30
https://www.huffpost.com/entry/guide-to-dealing-with-uncertainty-coronavirus_l_5edcee94c5b65c62d3d2889c,A Guide To Dealing With Uncertainty During The Coronavirus Pandemic,WELLNESS,Anxious about the world and what the future will be like? You're not alone. Here's advice on how to cope.,Lindsay Holmes,2020-06-07
https://www.huffingtonpost.com/entry/what-flight-attendants-really-wish-youd-do-on-your-next-flight_us_5accc07de4b09d0a11979d5d,What Flight Attendants Really Wish You'd Do On Your Next Flight,TRAVEL,Take. off. your. headphones.,Taylor Pittman,2018-04-10
https://www.huffingtonpost.com/entry/these-new-stock-photos-try-to-redefine-masculinity-with-male-nurses-makeup-and-hugs_us_5abbfb26e4b06409775cc5d2,These Stock Photos Show Masculinity Is More Than Biceps And Beer,BUSINESS,"Discarding gender stereotypes, new collections feature male nurses and stay-at-home dads, along with guys who wear makeup and jewelry.",Angelina Chapin,2018-03-29
https://www.huffpost.com/entry/coal-company-officials-plead-guilty-after-hiding-black-lung-dangers_n_5fff3704c5b6c77d85ec5d4e,Coal Company Officials Plead Guilty After Hiding Black Lung Dangers,BUSINESS,So far three former officials with Armstrong Coal have acknowledged their part in a fraud made public by HuffPost.,Dave Jamieson,2021-01-13
https://www.huffpost.com/entry/atlanta-falcons-calvin-ridley-suspended-nfl_n_62267d4de4b047f85a3ed9dc,Atlanta Falcons Player Suspended For 2022 Season After Betting On NFL Games,SPORTS,"The NFL said Calvin Ridley's betting took place during five days in November 2021, when the wide receiver was away addressing mental health concerns.","Charles Odum, AP",2022-03-07
https://www.huffpost.com/entry/odell-beckham-jr-baby-super-bowl_n_62079963e4b0e224afc7a628,Odell Beckham Jr. ‘On Standby’ For Baby News During Super Bowl 2022,SPORTS,"Lauren Wood, the Los Angeles Rams receiver's girlfriend, is expecting their first child at any time.",Ron Dicker,2022-02-12
https://www.huffpost.com/entry/venice-italy-tourist-tax_l_5c61cb03e4b071a3b765622c,"Venice, Italy, To Start Taxing One-Day Visitors",TRAVEL,The fee is targeting the 15 million people who visit Venice each year but only stay for a day.,David Moye,2019-02-11
https://www.huffingtonpost.com/entry/weinstein-company-bankruptcy_us_5ab0c136e4b0e862383ae3f5,Weinstein Company Files For Bankruptcy After Sale Talks Collapse,BUSINESS,The embattled film studio said Monday that it was also ending all non-disclosure agreements.,"Jessica DiNapoli and Ismail Shakil, Reuters",2018-03-20
https://www.huffpost.com/entry/bernie-sanders-child-tax-credit_n_62f14258e4b00f4cf23c8345,"‘Come On, Bernie!’ Why Democrats Left Child Tax Credit Out Of The Inflation Reduction Act",POLITICS,The only hope for restoring the child benefit appears to be bipartisan negotiations with Sen. Mitt Romney (R-Utah).,Arthur Delaney,2022-08-08
https://www.huffpost.com/entry/airplane-seat-etiquette_l_61b7e8c4e4b0490e9bd740a4,A Definitive Guide To Airplane Seat Etiquette,TRAVEL,"Experts explain what you should know about reclining your seat, sharing armrests and more.",Caroline Bologna,2021-12-16
https://www.huffpost.com/entry/micro-transitons-anxiety_l_62ceed69e4b0e6251b37fe91,4 'Micro-Transitions' In Your Day That May Be Causing You Anxiety,WELLNESS,Certain points during your day can spark stress without you even realizing. Here's why and how to deal.,Alexandra Frost,2022-08-01
https://www.huffingtonpost.com/entry/iheartmedia-chapter-11-bankruptcy_us_5aaa0b91e4b0600b830012dd,iHeartMedia Files For Chapter 11 Bankruptcy Protection,BUSINESS,The company has reached an agreement with shareholders of more than $10 billion of its outstanding debt.,"Tom Hals, Reuters",2018-03-15
https://www.huffingtonpost.com/entry/universal-studios-japan-ride-malfunction_us_5ae958a6e4b022f71a031369,"Roller Coaster Riders Suspended 100 Feet In The Air, Facing Down, After Malfunction",TRAVEL,"An ""abnormality"" halted the coaster at the worst possible time.",Ed Mazza,2018-05-02
https://www.huffpost.com/entry/muscle-aches-back-pain-omicron-covid_l_61e07d89e4b04bd27ed6de34,Are Muscle Aches Or Back Pain A Symptom Of The Omicron COVID Variant?,WELLNESS,"Many have experienced body aches, back pain and calf pain with a COVID infection recently. Here's why that may be happening.",Julia Ries,2022-01-14
https://www.huffpost.com/entry/georgia-election-investigation-lindsey-graham_n_62fa5353e4b0da517efa33cc,"Lindsey Graham Must Testify In Georgia Election Probe, Judge Says",POLITICS,Graham had argued that a provision of the Constitution provides absolute protection against a senator being questioned about legislative acts.,"KATE BRUMBACK, AP",2022-08-15
https://www.huffpost.com/entry/how-long-recover-coronavirus_l_5eb18ee0c5b62b850f92a93e,How Long Does It Take To Recover From Coronavirus?,WELLNESS,Here's what experts know about recuperating from symptoms of mild or severe cases of COVID-19.,Lindsay Holmes,2020-05-05
https://www.huffingtonpost.com/entry/youtube-gun-videos-restrictions-policies_us_5ab36780e4b0decad046cb83,YouTube Quietly Escalates Crackdown On Firearm Videos,BUSINESS,The video site is expanding restrictions following the Florida massacre.,Dominique Mosbergen,2018-03-22
https://www.huffpost.com/entry/secret-service-deleted-text-messages-capitol-riot-investigation_n_62d0c289e4b04aa0fe659edf,Watchdog Says Secret Service Deleted Jan. 6 Text Messages,POLITICS,The erasure of the messages is sure to raise new questions for the House panel investigating the Jan. 6 attack.,"FARNOUSH AMIRI, AP",2022-07-15
https://www.huffingtonpost.com/entry/toys-r-us-liquidation_us_5aa997a4e4b0f4aaa1135781,"Toys R Us May Shut Down All U.S. Operations, Impacting Thousands Of Workers",BUSINESS,"The liquidation could put up to 33,000 U.S. jobs at risk.",Antonia Blumberg,2018-03-14
https://www.huffpost.com/entry/covid-spread-differently-flu_l_5f908cdbc5b62333b24195f4,How Does COVID-19 Spread Differently Than The Flu?,WELLNESS,"There are some similarities between coronavirus and influenza transmission, but also a few scary and distinct differences.",Julia Ries,2020-10-27
https://www.huffpost.com/entry/covid-issues-therapy_l_628525d7e4b0c84db72d1097,The Biggest COVID Issues People Bring Up In Therapy,WELLNESS,"Mental health experts reveal the common pandemic-related struggles people discuss in sessions, plus advice on how to cope.",Alexandra Frost,2022-05-30
https://www.huffpost.com/entry/therapy-issues-coronavirus_l_5ea9a8d7c5b6106b8ed0dfd5,9 Issues People Are Bringing Up Most In Therapy During Coronavirus,WELLNESS,"In teletherapy sessions, patients are venting about the stress, anxiety and other mental health concerns they're dealing with at this stage of the COVID-19 pandemic.",Kelsey Borresen,2020-04-30
https://www.huffpost.com/entry/can-blood-type-predict-coronavirus-risk_l_5ef0c10fc5b68ca2e87d0e4e,Can Your Blood Type Actually Predict Your Coronavirus Risk?,WELLNESS,"Experts explain how your blood group may play a role in COVID-19, from infection to severity.",Natasha Hinde,2020-06-22
https://www.huffpost.com/entry/covid-19-flu-same-time_l_5fbbdb6dc5b63d1b77057409,Is It Possible To Get COVID-19 And The Flu At The Same Time?,WELLNESS,"Here's what to know about a dual influenza and coronavirus infection, how it can affect your health and who's most at risk.",Julia Ries,2020-11-24
